event_index,event_type,session_id,run_id,wall_time_iso,wall_time_ns,monotonic_ns,exchange_tick,round,day,symbol,best_bid_px,best_bid_qty,best_ask_px,best_ask_qty,mid_px,spread,microprice,top_of_book_imbalance,total_bid_depth_top_k,total_ask_depth_top_k,bid_levels_json,ask_levels_json,current_position_symbol,current_cash,last_trade_px_for_symbol,last_trade_qty_for_symbol,most_recent_news_id_affecting_symbol,seconds_since_last_news_for_symbol,inside_post_news_reaction_window
1,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.471749+00:00,1775365848471749000,181558809272750,,,,A,1291,52,1299,52,1295.0,8.0,1295.0,0.0,222,222,"[{""px"":1291,""qty"":52},{""px"":1290,""qty"":74},{""px"":1289,""qty"":96},{""px"":1288,""qty"":118},{""px"":1287,""qty"":368}]","[{""px"":1299,""qty"":52},{""px"":1300,""qty"":74},{""px"":1301,""qty"":96},{""px"":1302,""qty"":118},{""px"":1303,""qty"":140}]",0,0,,,,,False
123,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.585218+00:00,1775365848585218000,181558922742791,,,,A,1291,52,1299,52,1295.0,8.0,1295.0,0.0,222,222,"[{""px"":1291,""qty"":52},{""px"":1290,""qty"":74},{""px"":1289,""qty"":96},{""px"":1288,""qty"":118},{""px"":1287,""qty"":368}]","[{""px"":1299,""qty"":52},{""px"":1300,""qty"":74},{""px"":1301,""qty"":96},{""px"":1302,""qty"":118},{""px"":1303,""qty"":140}]",0,0,,,,,False
124,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.585323+00:00,1775365848585323000,181558922847708,,,,A,1291,52,1294,52,1292.5,3.0,1292.5,0.0,222,178,"[{""px"":1291,""qty"":52},{""px"":1290,""qty"":74},{""px"":1289,""qty"":96},{""px"":1288,""qty"":118},{""px"":1287,""qty"":368}]","[{""px"":1294,""qty"":52},{""px"":1299,""qty"":52},{""px"":1300,""qty"":74},{""px"":1301,""qty"":96},{""px"":1302,""qty"":118}]",0,0,,,,,False
125,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.585427+00:00,1775365848585427000,181558922952000,,,,A,1291,52,1294,52,1292.5,3.0,1292.5,0.0,222,178,"[{""px"":1291,""qty"":52},{""px"":1290,""qty"":74},{""px"":1289,""qty"":96},{""px"":1288,""qty"":118},{""px"":1287,""qty"":368}]","[{""px"":1294,""qty"":52},{""px"":1299,""qty"":52},{""px"":1300,""qty"":74},{""px"":1301,""qty"":96},{""px"":1302,""qty"":118}]",0,0,,,,,False
126,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.585534+00:00,1775365848585534000,181558923058416,,,,A,1291,52,1294,52,1292.5,3.0,1292.5,0.0,222,178,"[{""px"":1291,""qty"":52},{""px"":1290,""qty"":74},{""px"":1289,""qty"":96},{""px"":1288,""qty"":118},{""px"":1287,""qty"":368}]","[{""px"":1294,""qty"":52},{""px"":1295,""qty"":74},{""px"":1299,""qty"":52},{""px"":1300,""qty"":74},{""px"":1301,""qty"":96}]",0,0,,,,,False
127,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.585639+00:00,1775365848585639000,181558923163541,,,,A,1291,52,1294,52,1292.5,3.0,1292.5,0.0,222,178,"[{""px"":1291,""qty"":52},{""px"":1290,""qty"":74},{""px"":1289,""qty"":96},{""px"":1288,""qty"":118},{""px"":1287,""qty"":368}]","[{""px"":1294,""qty"":52},{""px"":1295,""qty"":74},{""px"":1299,""qty"":52},{""px"":1300,""qty"":74},{""px"":1301,""qty"":96}]",0,0,,,,,False
128,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.585748+00:00,1775365848585748000,181558923272541,,,,A,1291,52,1294,52,1292.5,3.0,1292.5,0.0,222,222,"[{""px"":1291,""qty"":52},{""px"":1290,""qty"":74},{""px"":1289,""qty"":96},{""px"":1288,""qty"":118},{""px"":1287,""qty"":368}]","[{""px"":1294,""qty"":52},{""px"":1295,""qty"":74},{""px"":1296,""qty"":96},{""px"":1299,""qty"":52},{""px"":1300,""qty"":74}]",0,0,,,,,False
129,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.585853+00:00,1775365848585853000,181558923377500,,,,A,1291,52,1294,52,1292.5,3.0,1292.5,0.0,222,222,"[{""px"":1291,""qty"":52},{""px"":1290,""qty"":74},{""px"":1289,""qty"":96},{""px"":1288,""qty"":118},{""px"":1287,""qty"":368}]","[{""px"":1294,""qty"":52},{""px"":1295,""qty"":74},{""px"":1296,""qty"":96},{""px"":1299,""qty"":52},{""px"":1300,""qty"":74}]",0,0,,,,,False
130,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.585966+00:00,1775365848585966000,181558923491250,,,,A,1291,52,1294,52,1292.5,3.0,1292.5,0.0,222,222,"[{""px"":1291,""qty"":52},{""px"":1290,""qty"":74},{""px"":1289,""qty"":96},{""px"":1288,""qty"":118},{""px"":1287,""qty"":368}]","[{""px"":1294,""qty"":52},{""px"":1295,""qty"":74},{""px"":1296,""qty"":96},{""px"":1297,""qty"":118},{""px"":1299,""qty"":52}]",0,0,,,,,False
131,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.586069+00:00,1775365848586069000,181558923593750,,,,A,1291,52,1294,52,1292.5,3.0,1292.5,0.0,222,222,"[{""px"":1291,""qty"":52},{""px"":1290,""qty"":74},{""px"":1289,""qty"":96},{""px"":1288,""qty"":118},{""px"":1287,""qty"":368}]","[{""px"":1294,""qty"":52},{""px"":1295,""qty"":74},{""px"":1296,""qty"":96},{""px"":1297,""qty"":118},{""px"":1299,""qty"":52}]",0,0,,,,,False
132,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.586173+00:00,1775365848586173000,181558923697708,,,,A,1291,52,1294,52,1292.5,3.0,1292.5,0.0,222,222,"[{""px"":1291,""qty"":52},{""px"":1290,""qty"":74},{""px"":1289,""qty"":96},{""px"":1288,""qty"":118},{""px"":1287,""qty"":368}]","[{""px"":1294,""qty"":52},{""px"":1295,""qty"":74},{""px"":1296,""qty"":96},{""px"":1297,""qty"":118},{""px"":1298,""qty"":140}]",0,0,,,,,False
133,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.586277+00:00,1775365848586277000,181558923802000,,,,A,1291,52,1294,52,1292.5,3.0,1292.5,0.0,222,222,"[{""px"":1291,""qty"":52},{""px"":1290,""qty"":74},{""px"":1289,""qty"":96},{""px"":1288,""qty"":118},{""px"":1287,""qty"":368}]","[{""px"":1294,""qty"":52},{""px"":1295,""qty"":74},{""px"":1296,""qty"":96},{""px"":1297,""qty"":118},{""px"":1298,""qty"":140}]",0,0,,,,,False
134,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.586385+00:00,1775365848586385000,181558923909166,,,,A,1291,52,1294,52,1292.5,3.0,1292.5,0.0,222,222,"[{""px"":1291,""qty"":52},{""px"":1290,""qty"":74},{""px"":1289,""qty"":96},{""px"":1288,""qty"":118},{""px"":1287,""qty"":368}]","[{""px"":1294,""qty"":52},{""px"":1295,""qty"":74},{""px"":1296,""qty"":96},{""px"":1297,""qty"":118},{""px"":1298,""qty"":140}]",0,0,,,,,False
135,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.586492+00:00,1775365848586492000,181558924016416,,,,A,1291,52,1294,52,1292.5,3.0,1292.5,0.0,222,222,"[{""px"":1291,""qty"":52},{""px"":1290,""qty"":74},{""px"":1289,""qty"":96},{""px"":1288,""qty"":118},{""px"":1287,""qty"":368}]","[{""px"":1294,""qty"":52},{""px"":1295,""qty"":74},{""px"":1296,""qty"":96},{""px"":1297,""qty"":118},{""px"":1298,""qty"":140}]",0,0,,,,,False
136,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.586604+00:00,1775365848586604000,181558924128750,,,,A,1291,52,1294,52,1292.5,3.0,1292.5,0.0,222,222,"[{""px"":1291,""qty"":52},{""px"":1290,""qty"":74},{""px"":1289,""qty"":96},{""px"":1288,""qty"":118},{""px"":1287,""qty"":368}]","[{""px"":1294,""qty"":52},{""px"":1295,""qty"":74},{""px"":1296,""qty"":96},{""px"":1297,""qty"":118},{""px"":1298,""qty"":140}]",0,0,,,,,False
137,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.586714+00:00,1775365848586714000,181558924238791,,,,A,1291,52,1294,52,1292.5,3.0,1292.5,0.0,222,222,"[{""px"":1291,""qty"":52},{""px"":1290,""qty"":74},{""px"":1289,""qty"":96},{""px"":1288,""qty"":118},{""px"":1287,""qty"":368}]","[{""px"":1294,""qty"":52},{""px"":1295,""qty"":74},{""px"":1296,""qty"":96},{""px"":1297,""qty"":118},{""px"":1298,""qty"":140}]",0,0,,,,,False
138,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.586828+00:00,1775365848586828000,181558924352500,,,,A,1291,52,1294,52,1292.5,3.0,1292.5,0.0,222,222,"[{""px"":1291,""qty"":52},{""px"":1290,""qty"":74},{""px"":1289,""qty"":96},{""px"":1288,""qty"":118},{""px"":1287,""qty"":368}]","[{""px"":1294,""qty"":52},{""px"":1295,""qty"":74},{""px"":1296,""qty"":96},{""px"":1297,""qty"":118},{""px"":1298,""qty"":140}]",0,0,,,,,False
139,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.586936+00:00,1775365848586936000,181558924460375,,,,A,1291,52,1294,52,1292.5,3.0,1292.5,0.0,222,222,"[{""px"":1291,""qty"":52},{""px"":1290,""qty"":74},{""px"":1289,""qty"":96},{""px"":1288,""qty"":118},{""px"":1287,""qty"":368}]","[{""px"":1294,""qty"":52},{""px"":1295,""qty"":74},{""px"":1296,""qty"":96},{""px"":1297,""qty"":118},{""px"":1298,""qty"":140}]",0,0,,,,,False
140,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.587046+00:00,1775365848587046000,181558924570708,,,,A,1291,52,1294,52,1292.5,3.0,1292.5,0.0,222,222,"[{""px"":1291,""qty"":52},{""px"":1290,""qty"":74},{""px"":1289,""qty"":96},{""px"":1288,""qty"":118},{""px"":1287,""qty"":368}]","[{""px"":1294,""qty"":52},{""px"":1295,""qty"":74},{""px"":1296,""qty"":96},{""px"":1297,""qty"":118},{""px"":1298,""qty"":140}]",0,0,,,,,False
141,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.587159+00:00,1775365848587159000,181558924683833,,,,A,1291,52,1294,52,1292.5,3.0,1292.5,0.0,222,222,"[{""px"":1291,""qty"":52},{""px"":1290,""qty"":74},{""px"":1289,""qty"":96},{""px"":1288,""qty"":118},{""px"":1287,""qty"":140}]","[{""px"":1294,""qty"":52},{""px"":1295,""qty"":74},{""px"":1296,""qty"":96},{""px"":1297,""qty"":118},{""px"":1298,""qty"":140}]",0,0,,,,,False
142,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.587298+00:00,1775365848587298000,181558924822166,,,,A,1291,52,1294,52,1292.5,3.0,1292.5,0.0,222,222,"[{""px"":1291,""qty"":52},{""px"":1290,""qty"":74},{""px"":1289,""qty"":96},{""px"":1288,""qty"":118},{""px"":1287,""qty"":140}]","[{""px"":1294,""qty"":52},{""px"":1295,""qty"":74},{""px"":1296,""qty"":96},{""px"":1297,""qty"":118},{""px"":1298,""qty"":140}]",0,0,,,,,False
143,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.587492+00:00,1775365848587492000,181558925016583,,,,A,1290,74,1294,52,1292.0,4.0,1292.3492063492063,0.1746031746031746,288,222,"[{""px"":1290,""qty"":74},{""px"":1289,""qty"":96},{""px"":1288,""qty"":118},{""px"":1287,""qty"":140},{""px"":1286,""qty"":214}]","[{""px"":1294,""qty"":52},{""px"":1295,""qty"":74},{""px"":1296,""qty"":96},{""px"":1297,""qty"":118},{""px"":1298,""qty"":140}]",0,0,,,,,False
144,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.587645+00:00,1775365848587645000,181558925169916,,,,A,1290,74,1294,52,1292.0,4.0,1292.3492063492063,0.1746031746031746,288,222,"[{""px"":1290,""qty"":74},{""px"":1289,""qty"":96},{""px"":1288,""qty"":118},{""px"":1287,""qty"":140},{""px"":1286,""qty"":214}]","[{""px"":1294,""qty"":52},{""px"":1295,""qty"":74},{""px"":1296,""qty"":96},{""px"":1297,""qty"":118},{""px"":1298,""qty"":140}]",0,0,,,,,False
145,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.587770+00:00,1775365848587770000,181558925295000,,,,A,1289,96,1294,52,1291.5,5.0,1292.2432432432433,0.2972972972972973,354,222,"[{""px"":1289,""qty"":96},{""px"":1288,""qty"":118},{""px"":1287,""qty"":140},{""px"":1286,""qty"":214},{""px"":1285,""qty"":258}]","[{""px"":1294,""qty"":52},{""px"":1295,""qty"":74},{""px"":1296,""qty"":96},{""px"":1297,""qty"":118},{""px"":1298,""qty"":140}]",0,0,,,,,False
146,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.587896+00:00,1775365848587896000,181558925420500,,,,A,1289,96,1294,52,1291.5,5.0,1292.2432432432433,0.2972972972972973,354,222,"[{""px"":1289,""qty"":96},{""px"":1288,""qty"":118},{""px"":1287,""qty"":140},{""px"":1286,""qty"":214},{""px"":1285,""qty"":258}]","[{""px"":1294,""qty"":52},{""px"":1295,""qty"":74},{""px"":1296,""qty"":96},{""px"":1297,""qty"":118},{""px"":1298,""qty"":140}]",0,0,,,,,False
147,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.588054+00:00,1775365848588054000,181558925578250,,,,A,1288,118,1294,52,1291.0,6.0,1292.164705882353,0.38823529411764707,472,222,"[{""px"":1288,""qty"":118},{""px"":1287,""qty"":140},{""px"":1286,""qty"":214},{""px"":1285,""qty"":258},{""px"":1284,""qty"":302}]","[{""px"":1294,""qty"":52},{""px"":1295,""qty"":74},{""px"":1296,""qty"":96},{""px"":1297,""qty"":118},{""px"":1298,""qty"":140}]",0,0,,,,,False
148,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.588197+00:00,1775365848588197000,181558925721666,,,,A,1288,118,1294,52,1291.0,6.0,1292.164705882353,0.38823529411764707,472,222,"[{""px"":1288,""qty"":118},{""px"":1287,""qty"":140},{""px"":1286,""qty"":214},{""px"":1285,""qty"":258},{""px"":1284,""qty"":302}]","[{""px"":1294,""qty"":52},{""px"":1295,""qty"":74},{""px"":1296,""qty"":96},{""px"":1297,""qty"":118},{""px"":1298,""qty"":140}]",0,0,,,,,False
149,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.588420+00:00,1775365848588420000,181558925944583,,,,A,1287,140,1294,52,1290.5,7.0,1292.1041666666667,0.4583333333333333,612,222,"[{""px"":1287,""qty"":140},{""px"":1286,""qty"":214},{""px"":1285,""qty"":258},{""px"":1284,""qty"":302},{""px"":1283,""qty"":346}]","[{""px"":1294,""qty"":52},{""px"":1295,""qty"":74},{""px"":1296,""qty"":96},{""px"":1297,""qty"":118},{""px"":1298,""qty"":140}]",0,0,,,,,False
150,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.588609+00:00,1775365848588609000,181558926133458,,,,A,1287,140,1294,52,1290.5,7.0,1292.1041666666667,0.4583333333333333,612,222,"[{""px"":1287,""qty"":140},{""px"":1286,""qty"":214},{""px"":1285,""qty"":258},{""px"":1284,""qty"":302},{""px"":1283,""qty"":346}]","[{""px"":1294,""qty"":52},{""px"":1295,""qty"":74},{""px"":1296,""qty"":96},{""px"":1297,""qty"":118},{""px"":1298,""qty"":140}]",0,0,,,,,False
151,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.588762+00:00,1775365848588762000,181558926286541,,,,A,1286,214,1294,52,1290.0,8.0,1292.436090225564,0.6090225563909775,774,222,"[{""px"":1286,""qty"":214},{""px"":1285,""qty"":258},{""px"":1284,""qty"":302},{""px"":1283,""qty"":346},{""px"":1282,""qty"":140}]","[{""px"":1294,""qty"":52},{""px"":1295,""qty"":74},{""px"":1296,""qty"":96},{""px"":1297,""qty"":118},{""px"":1298,""qty"":140}]",0,0,,,,,False
152,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.588909+00:00,1775365848588909000,181558926433750,,,,A,1286,214,1294,52,1290.0,8.0,1292.436090225564,0.6090225563909775,774,222,"[{""px"":1286,""qty"":214},{""px"":1285,""qty"":258},{""px"":1284,""qty"":302},{""px"":1283,""qty"":346},{""px"":1282,""qty"":140}]","[{""px"":1294,""qty"":52},{""px"":1295,""qty"":74},{""px"":1296,""qty"":96},{""px"":1297,""qty"":118},{""px"":1298,""qty"":140}]",0,0,,,,,False
153,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.589045+00:00,1775365848589045000,181558926569916,,,,A,1286,52,1294,52,1290.0,8.0,1290.0,0.0,612,222,"[{""px"":1286,""qty"":52},{""px"":1285,""qty"":258},{""px"":1284,""qty"":302},{""px"":1283,""qty"":346},{""px"":1282,""qty"":140}]","[{""px"":1294,""qty"":52},{""px"":1295,""qty"":74},{""px"":1296,""qty"":96},{""px"":1297,""qty"":118},{""px"":1298,""qty"":140}]",0,0,,,,,False
154,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.589232+00:00,1775365848589232000,181558926756166,,,,A,1286,52,1294,52,1290.0,8.0,1290.0,0.0,612,222,"[{""px"":1286,""qty"":52},{""px"":1285,""qty"":258},{""px"":1284,""qty"":302},{""px"":1283,""qty"":346},{""px"":1282,""qty"":140}]","[{""px"":1294,""qty"":52},{""px"":1295,""qty"":74},{""px"":1296,""qty"":96},{""px"":1297,""qty"":118},{""px"":1298,""qty"":140}]",0,0,,,,,False
155,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.589386+00:00,1775365848589386000,181558926910791,,,,A,1286,52,1294,52,1290.0,8.0,1290.0,0.0,428,222,"[{""px"":1286,""qty"":52},{""px"":1285,""qty"":74},{""px"":1284,""qty"":302},{""px"":1283,""qty"":346},{""px"":1282,""qty"":140}]","[{""px"":1294,""qty"":52},{""px"":1295,""qty"":74},{""px"":1296,""qty"":96},{""px"":1297,""qty"":118},{""px"":1298,""qty"":140}]",0,0,,,,,False
156,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.589575+00:00,1775365848589575000,181558927099500,,,,A,1286,52,1294,52,1290.0,8.0,1290.0,0.0,428,222,"[{""px"":1286,""qty"":52},{""px"":1285,""qty"":74},{""px"":1284,""qty"":302},{""px"":1283,""qty"":346},{""px"":1282,""qty"":140}]","[{""px"":1294,""qty"":52},{""px"":1295,""qty"":74},{""px"":1296,""qty"":96},{""px"":1297,""qty"":118},{""px"":1298,""qty"":140}]",0,0,,,,,False
157,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.589720+00:00,1775365848589720000,181558927244833,,,,A,1286,52,1294,52,1290.0,8.0,1290.0,0.0,222,222,"[{""px"":1286,""qty"":52},{""px"":1285,""qty"":74},{""px"":1284,""qty"":96},{""px"":1283,""qty"":346},{""px"":1282,""qty"":140}]","[{""px"":1294,""qty"":52},{""px"":1295,""qty"":74},{""px"":1296,""qty"":96},{""px"":1297,""qty"":118},{""px"":1298,""qty"":140}]",0,0,,,,,False
158,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.589857+00:00,1775365848589857000,181558927382125,,,,A,1286,52,1294,52,1290.0,8.0,1290.0,0.0,222,222,"[{""px"":1286,""qty"":52},{""px"":1285,""qty"":74},{""px"":1284,""qty"":96},{""px"":1283,""qty"":346},{""px"":1282,""qty"":140}]","[{""px"":1294,""qty"":52},{""px"":1295,""qty"":74},{""px"":1296,""qty"":96},{""px"":1297,""qty"":118},{""px"":1298,""qty"":140}]",0,0,,,,,False
274,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.784396+00:00,1775365848784396000,181559121921083,,,,A,1286,52,1294,52,1290.0,8.0,1290.0,0.0,222,222,"[{""px"":1286,""qty"":52},{""px"":1285,""qty"":74},{""px"":1284,""qty"":96},{""px"":1283,""qty"":346},{""px"":1282,""qty"":140}]","[{""px"":1294,""qty"":52},{""px"":1295,""qty"":74},{""px"":1296,""qty"":96},{""px"":1297,""qty"":118},{""px"":1298,""qty"":140}]",0,0,,,,,False
275,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.784528+00:00,1775365848784528000,181559122052750,,,,A,1286,52,1289,52,1287.5,3.0,1287.5,0.0,222,178,"[{""px"":1286,""qty"":52},{""px"":1285,""qty"":74},{""px"":1284,""qty"":96},{""px"":1283,""qty"":346},{""px"":1282,""qty"":140}]","[{""px"":1289,""qty"":52},{""px"":1294,""qty"":52},{""px"":1295,""qty"":74},{""px"":1296,""qty"":96},{""px"":1297,""qty"":118}]",0,0,,,,,False
276,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.784649+00:00,1775365848784649000,181559122173708,,,,A,1286,52,1289,52,1287.5,3.0,1287.5,0.0,222,178,"[{""px"":1286,""qty"":52},{""px"":1285,""qty"":74},{""px"":1284,""qty"":96},{""px"":1283,""qty"":346},{""px"":1282,""qty"":140}]","[{""px"":1289,""qty"":52},{""px"":1294,""qty"":52},{""px"":1295,""qty"":74},{""px"":1296,""qty"":96},{""px"":1297,""qty"":118}]",0,0,,,,,False
277,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.784793+00:00,1775365848784793000,181559122317708,,,,A,1286,52,1289,52,1287.5,3.0,1287.5,0.0,222,178,"[{""px"":1286,""qty"":52},{""px"":1285,""qty"":74},{""px"":1284,""qty"":96},{""px"":1283,""qty"":346},{""px"":1282,""qty"":140}]","[{""px"":1289,""qty"":52},{""px"":1290,""qty"":74},{""px"":1294,""qty"":52},{""px"":1295,""qty"":74},{""px"":1296,""qty"":96}]",0,0,,,,,False
278,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.784922+00:00,1775365848784922000,181559122446791,,,,A,1286,52,1289,52,1287.5,3.0,1287.5,0.0,222,178,"[{""px"":1286,""qty"":52},{""px"":1285,""qty"":74},{""px"":1284,""qty"":96},{""px"":1283,""qty"":346},{""px"":1282,""qty"":140}]","[{""px"":1289,""qty"":52},{""px"":1290,""qty"":74},{""px"":1294,""qty"":52},{""px"":1295,""qty"":74},{""px"":1296,""qty"":96}]",0,0,,,,,False
279,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.785054+00:00,1775365848785054000,181559122579166,,,,A,1286,52,1289,52,1287.5,3.0,1287.5,0.0,222,222,"[{""px"":1286,""qty"":52},{""px"":1285,""qty"":74},{""px"":1284,""qty"":96},{""px"":1283,""qty"":346},{""px"":1282,""qty"":140}]","[{""px"":1289,""qty"":52},{""px"":1290,""qty"":74},{""px"":1291,""qty"":96},{""px"":1294,""qty"":52},{""px"":1295,""qty"":74}]",0,0,,,,,False
280,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.785183+00:00,1775365848785183000,181559122708000,,,,A,1286,52,1289,52,1287.5,3.0,1287.5,0.0,222,222,"[{""px"":1286,""qty"":52},{""px"":1285,""qty"":74},{""px"":1284,""qty"":96},{""px"":1283,""qty"":346},{""px"":1282,""qty"":140}]","[{""px"":1289,""qty"":52},{""px"":1290,""qty"":74},{""px"":1291,""qty"":96},{""px"":1294,""qty"":52},{""px"":1295,""qty"":74}]",0,0,,,,,False
281,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.785327+00:00,1775365848785327000,181559122852083,,,,A,1286,52,1289,52,1287.5,3.0,1287.5,0.0,222,222,"[{""px"":1286,""qty"":52},{""px"":1285,""qty"":74},{""px"":1284,""qty"":96},{""px"":1283,""qty"":346},{""px"":1282,""qty"":140}]","[{""px"":1289,""qty"":52},{""px"":1290,""qty"":74},{""px"":1291,""qty"":96},{""px"":1292,""qty"":118},{""px"":1294,""qty"":52}]",0,0,,,,,False
282,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.785459+00:00,1775365848785459000,181559122984166,,,,A,1286,52,1289,52,1287.5,3.0,1287.5,0.0,222,222,"[{""px"":1286,""qty"":52},{""px"":1285,""qty"":74},{""px"":1284,""qty"":96},{""px"":1283,""qty"":346},{""px"":1282,""qty"":140}]","[{""px"":1289,""qty"":52},{""px"":1290,""qty"":74},{""px"":1291,""qty"":96},{""px"":1292,""qty"":118},{""px"":1294,""qty"":52}]",0,0,,,,,False
283,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.785589+00:00,1775365848785589000,181559123114375,,,,A,1286,52,1289,52,1287.5,3.0,1287.5,0.0,222,222,"[{""px"":1286,""qty"":52},{""px"":1285,""qty"":74},{""px"":1284,""qty"":96},{""px"":1283,""qty"":346},{""px"":1282,""qty"":140}]","[{""px"":1289,""qty"":52},{""px"":1290,""qty"":74},{""px"":1291,""qty"":96},{""px"":1292,""qty"":118},{""px"":1293,""qty"":140}]",0,0,,,,,False
